62 24019,Roanoke,VA,Botetourt,37.3515,-79.9052,0.27916540052310,
67 22134,Quantico,VA,Prince William,38.531,-77.3358,0.27918375907618,
66 21225,Brooklyn,MD,Anne Arundel,39.2259,-76.6153,0.27923581217021,
58 78608,Briggs,TX,Burnet,30.9325,-97.9702,0.27923998312213,
72 70081,Pilottown,LA,Plaquemines Parish,29.1816,-89.2576,0.2792461827107,
61 53102,Benet Lake,WI,Kenosha,42.5001,-88.08,0.27926028222807,
65 58838,Cartwright,ND,McKenzie,47.7992,-103.9487,0.27936903499654,
62 66933,Barnes,KS,Washington,39.6841,-96.8676,0.27936983712919,
60 80743,Otis,CO,Washington,40.203,-102.9392,0.27940547889914,
63 55927,Dodge Center,MN,Dodge,44.0325,-92.8554,0.27941068905559,
57 53708,Madison,WI,Dane,43.0696,-89.4239,0.27941581398264,
61 28007,Ansonville,NC,Anson,35.1046,-80.1092,0.27942205461916,
57 64402,Albany,MO,Gentry,40.2513,-94.327,0.27942826509694,
58 30525,Clayton,GA,Rabun,34.8826,-83.4065,0.27944690986120,
62 97370,Philomath,OR,Benton,44.5488,-123.3923,0.27946486645241,
59 68875,Scotia,NE,Greeley,41.4837,-98.6893,0.27949859818581,
66 95164,San Jose,CA,Santa Clara,37.3916,-121.9203,0.27950947640254,
58 80024,Dupont,CO,Adams,39.8445,-104.9188,0.27953638007826,
62 30522,Cherry Log,GA,Gilmer,34.7804,-84.3908,0.27956093023741,
58 12207,Albany,NY,Albany,42.6526,-73.7562,0.27956826425040,
60 59425,Conrad,MT,Pondera,48.1783,-111.9397,0.27959118099176,
63 26731,Lahmansville,WV,Grant,39.1642,-79.0433,0.27960066958829,
55 48846,Ionia,MI,Ionia,42.9859,-85.071,0.27965098312599,
70 84108,Salt Lake City,UT,Salt Lake,40.7371,-111.8258,0.27967321421678,
62 68438,Sprague,NE,Lancaster,40.6267,-96.7456,0.27972241918544,
61 17003,Annville,PA,Lebanon,40.3456,-76.5447,0.27979442711228,
61 95431,Eldridge,CA,Sonoma,38.3348,-122.5055,0.27979918202395,
63 70039,Boutte,LA,St. Charles,29.8973,-90.3934,0.27980388285218,
57 63650,Ironton,MO,Iron,37.6168,-90.5985,0.27982125874562,
67 90640,Montebello,CA,Los Angeles,34.0133,-118.113,0.27982927218179,
62 77583,Rosharon,TX,Brazoria,29.4203,-95.4537,0.27987292391725,
62 92676,Silverado,CA,Orange,33.7451,-117.6153,0.27987840573988,
66 10566,Peekskill,NY,Westchester,41.2892,-73.9184,0.27987870373520,
67 41256,Staffordsville,KY,Johnson,37.8253,-82.8823,0.27989463913678,
66 6752,Bridgewater,CT,Litchfield,41.5287,-73.3609,0.27989679045109,
67 73190,Oklahoma City,OK,Oklahoma,35.4676,-97.5164,0.27991444295938,
61 10973,Slate Hill,NY,Orange,41.376,-74.4847,0.27991476365190,
62 61270,Morrison,IL,Whiteside,41.8167,-89.969,0.27992613979745,
63 68658,Rising City,NE,Butler,41.2082,-97.3032,0.27992722851230,
57 28619,Drexel,NC,Burke,35.7579,-81.6043,0.27994423211712,
62 92702,Santa Ana,CA,Orange,33.7365,-117.8714,0.27995527441452,
64 70185,New Orleans,LA,Orleans,29.9546,-90.0751,0.27997096842852,
60 17020,Duncannon,PA,Perry,40.4087,-77.0473,0.28004626555421,
59 73632,Cordell,OK,Washita,35.2788,-98.9511,0.2801465708398,
58 52653,Wapello,IA,Louisa,41.207,-91.1719,0.28015290009790,
61 98333,Fox Island,WA,Pierce,47.248,-122.629,0.28022900055164,
76 20591,Washington,DC,District of Columbia,38.8933,-77.0146,0.28025831809719,
61 39096,Lorman,MS,Jefferson,31.8383,-91.0957,0.28030427745034,
58 52773,Walcott,IA,Scott,41.6453,-90.7256,0.28032910302114,
58 35578,Nauvoo,AL,Walker,33.9299,-87.4324,0.28033991094576,
61 26219,Frenchton,WV,Upshur,38.8993,-80.2269,0.28042658941354,
59 86433,Oatman,AZ,Mohave,35.0285,-114.3837,0.28042793015210,
58 18931,Lahaska,PA,Bucks,40.3286,-75.1028,0.28043376672816,
63 27022,Lawsonville,NC,Stokes,36.5132,-80.2103,0.28046269326468,
59 66852,Gridley,KS,Coffey,38.1012,-95.8874,0.28048887064659,
63 14410,Adams Basin,NY,Monroe,43.1953,-77.8559,0.28054116928090,
57 2045,Hull,MA,Plymouth,42.2853,-70.8754,0.28060372175708,
61 1516,Douglas,MA,Worcester,42.0528,-71.7509,0.28060730078016,
63 32214,Jacksonville,FL,Duval,30.3449,-81.6831,0.28060777691924,
57 31623,Argyle,GA,Clinch,31.0744,-82.644,0.28063311177834,
66 72631,Eureka Springs,AR,Carroll,36.435,-93.7673,0.28066388169476,
59 95340,Merced,CA,Merced,37.2983,-120.4649,0.28073652645465,
58 48208,Detroit,MI,Wayne,42.3495,-83.0927,0.28076323769395,
63 27864,Pinetops,NC,Edgecombe,35.7885,-77.6378,0.28079958024374,
62 27403,Greensboro,NC,Guilford,36.0641,-79.8202,0.280821161860,
64 49097,Vicksburg,MI,Kalamazoo,42.1209,-85.5024,0.28083592613706,
58 38137,Memphis,TN,Shelby,35.2017,-89.9715,0.2808550210544,
61 50847,Grant,IA,Montgomery,41.1427,-94.9842,0.28092576109849,
60 47449,Newberry,IN,Greene,38.9229,-87.0081,0.28092606215684,
65 95511,Alderpoint,CA,Humboldt,40.1676,-123.6192,0.28097410826110,
60 30812,Gracewood,GA,Richmond,33.386,-82.091,0.2809822215923,
61 6160,Hartford,CT,Hartford,41.7665,-72.6933,0.28099542571103,
67 10992,Washingtonville,NY,Orange,41.4237,-74.1601,0.28103393665594,
58 20102,Dulles,VA,Loudoun,39.0853,-77.6452,0.2810444182263,
60 65257,Higbee,MO,Randolph,39.3055,-92.5163,0.28106432782084,
59 93518,Caliente,CA,Kern,35.3701,-118.4612,0.28108287544641,
65 26804,Circleville,WV,Pendleton,38.623,-79.5367,0.28110053071396,
58 55328,Delano,MN,Wright,45.0342,-93.8016,0.28114830618516,
66 90507,Torrance,CA,Los Angeles,33.7866,-118.2987,0.28115768154626,
58 73706,Enid,OK,Garfield,36.3791,-97.7826,0.28115919878358,
54 25063,Duck,WV,Clay,38.5647,-80.9764,0.28117187020717,
66 20717,Bowie,MD,Prince George's,38.8336,-76.8777,0.28120236656602,
63 49948,Mass City,MI,Ontonagon,46.7474,-89.0649,0.2812359802518,
56 63433,Ashburn,MO,Pike,39.561,-91.1844,0.28125414520806,
63 85628,Nogales,AZ,Santa Cruz,31.532,-110.9093,0.28127947209598,
57 14208,Buffalo,NY,Erie,42.9154,-78.8505,0.28131606362883,
56 56030,Essig,MN,Brown,44.3258,-94.6052,0.28138135993880,
59 52038,Dundee,IA,Delaware,42.594,-91.5477,0.28138142031333,
60 30098,Duluth,GA,Gwinnett,33.9604,-84.0379,0.28139204272641,
65 20685,Saint Leonard,MD,Calvert,38.4501,-76.511,0.28140007377785,
56 60435,Joliet,IL,Will,41.5454,-88.1299,0.28142920855320,
57 25878,Midway,WV,Raleigh,37.7171,-81.24,0.28143002412341,
65 77964,Hallettsville,TX,Lavaca,29.4426,-96.9234,0.28143428463558,
69 37046,College Grove,TN,Williamson,35.7832,-86.7495,0.28149417017085,
58 78801,Uvalde,TX,Uvalde,29.2172,-99.7931,0.28155254878896,
60 20604,Waldorf,MD,Charles,38.5095,-76.9817,0.28155379021736,
62 13616,Calcium,NY,Jefferson,44.0265,-75.8499,0.28159937504928,
60 89199,Las Vegas,NV,Clark,36.175,-115.1372,0.28165368726425,
63 96815,Honolulu,HI,Honolulu,21.2811,-157.8266,0.28167355398456,
65 70591,Welsh,LA,Jefferson Davis,30.2363,-92.819,0.28173720611425,
59 38188,Memphis,TN,Shelby,35.2017,-89.9715,0.28173803101817,
58 16240,Mayport,PA,Clarion,40.9906,-79.2617,0.281791453620,
58 54670,Wilton,WI,Monroe,43.8322,-90.5162,0.28179836087631,
60 51654,Thurman,IA,Fremont,40.8424,-95.7605,0.28181690507032,
65 60515,Downers Grove,IL,DuPage,41.8034,-88.0138,0.28184215858462,
59 18417,Equinunk,PA,Wayne,41.8117,-75.1891,0.28187062682212,
67 43953,Steubenville,OH,Jefferson,40.3524,-80.6781,0.28187849112203,
61 72367,Mellwood,AR,Phillips,34.2198,-90.9504,0.2819055538615,
69 87320,Mexican Springs,NM,McKinley,35.7837,-108.819,0.28193093917701,
56 74653,Tonkawa,OK,Kay,36.6806,-97.3063,0.28194007140484,
66 30580,Turnerville,GA,Habersham,34.6766,-83.4358,0.28195342317712,
58 4076,Shapleigh,ME,York,43.5674,-70.8286,0.28195436525333,
70 5159,Westminster Station,VT,Windham,43.094,-72.4565,0.28197664857417,
62 46106,Bargersville,IN,Johnson,39.5,-86.1797,0.28197946117097,
64 61020,Davis Junction,IL,Ogle,42.0979,-89.0838,0.28199065623453,
57 28526,Dover,NC,Craven,35.2554,-77.3646,0.28202066858662,
60 83601,Atlanta,ID,Elmore,43.8479,-115.2538,0.28208698657300,
67 84138,Salt Lake City,UT,Salt Lake,40.7608,-111.891,0.282102081530,
62 11026,Great Neck,NY,Nassau,40.7548,-73.6018,0.28211220466767,
64 92585,Sun City,CA,Riverside,33.7467,-117.1721,0.28212041258690,
57 43080,Utica,OH,Licking,40.2441,-82.4135,0.2821605226746,
60 32765,Oviedo,FL,Seminole,28.6513,-81.2066,0.28218067620386,
59 46895,Fort Wayne,IN,Allen,41.0938,-85.0707,0.282183576304,
59 77041,Houston,TX,Harris,29.8602,-95.5817,0.28222798834415,
58 25248,Kenna,WV,Jackson,38.6232,-81.6217,0.28224875952922,
69 38848,Greenwood Springs,MS,Monroe,33.8871,-88.3089,0.28231604524762,
60 19056,Levittown,PA,Bucks,40.1519,-74.8826,0.28236549448964,
63 29656,La France,SC,Anderson,34.6252,-82.7654,0.28237432590294,
63 92023,Encinitas,CA,San Diego,33.036,-117.292,0.28238550680898,
56 47598,Winslow,IN,Pike,38.364,-87.2223,0.28240246381373,
62 32006,Fleming Island,FL,Clay,30.107,-81.7167,0.2824342721753,
61 59226,Froid,MT,Roosevelt,48.3345,-104.4961,0.28244935789282,
61 80303,Boulder,CO,Boulder,39.9914,-105.2392,0.28250578480835,
60 71431,Gardner,LA,Rapides,31.2587,-92.6775,0.28253018621078,
66 34950,Fort Pierce,FL,St. Lucie,27.4486,-80.3385,0.28256640933993,
57 89822,Carlin,NV,Elko,40.7172,-116.1082,0.28260312683087,
67 15638,Hostetter,PA,Westmoreland,40.2662,-79.3984,0.28267228513595,
63 48387,Union Lake,MI,Oakland,42.6148,-83.4469,0.28267312826570,
57 45771,Racine,OH,Meigs,38.9786,-81.9258,0.28267961415346,
60 84076,Tridell,UT,Uintah,40.4436,-109.8359,0.28268611911289,
62 98235,Clearlake,WA,Skagit,48.4701,-122.2388,0.28269882612136,
53 83657,Ola,ID,Gem,44.2418,-116.2732,0.28273368836736,
57 24317,Cana,VA,Carroll,36.5957,-80.6705,0.28273504221985,
66 17963,Pine Grove,PA,Schuylkill,40.5671,-76.3269,0.28278348940100,
58 68117,Omaha,NE,Douglas,41.2064,-95.9953,0.28279524750916,
72 95140,Mount Hamilton,CA,Santa Clara,37.3511,-121.6384,0.28284716409900,
61 18255,Weatherly,PA,Carbon,40.9411,-75.8306,0.28290294796780,
57 57428,Bowdle,SD,Edmunds,45.453,-99.654,0.28293050217944,
57 66840,Burns,KS,Marion,38.1222,-96.8634,0.28295626809097,
64 64141,Kansas City,MO,Jackson,39.0997,-94.5786,0.28296723841139,
58 26337,Cairo,WV,Ritchie,39.2325,-81.1554,0.28297098934893,
54 33865,Ona,FL,Hardee,27.4127,-81.928,0.28297641912765,
64 78070,Spring Branch,TX,Comal,29.9238,-98.3788,0.28298696630325,
59 72736,Gravette,AR,Benton,36.4155,-94.4779,0.2830049992295,
63 2631,Brewster,MA,Barnstable,41.7492,-70.0699,0.28300859510104,
62 55187,Saint Paul,MN,Ramsey,45.0059,-93.1059,0.28301352826871,
64 13087,Little York,NY,Cortland,42.707,-76.1561,0.28302162291321,
60 62905,Alto Pass,IL,Union,37.5681,-89.3172,0.28303003468057,
56 4941,Freedom,ME,Waldo,44.4633,-69.319,0.28303374519971,
61 88045,Lordsburg,NM,Hidalgo,32.316,-108.723,0.28304849572136,
61 33936,Lehigh Acres,FL,Lee,26.5936,-81.6619,0.28305001255573,
62 46410,Merrillville,IN,Lake,41.4957,-87.3509,0.28308542925780,
65 92175,San Diego,CA,San Diego,32.7153,-117.1573,0.28311163922924,
58 41010,Corinth,KY,Grant,38.5302,-84.5846,0.28315778380585,
62 15370,Waynesburg,PA,Greene,39.8917,-80.1795,0.28317740783419,
64 28694,West Jefferson,NC,Ashe,36.3776,-81.4872,0.28317785652933,
61 85929,Lakeside,AZ,Navajo,34.1662,-109.9869,0.28318585219166,
63 3874,Seabrook,NH,Rockingham,42.8854,-70.8646,0.28322168721999,
59 13856,Walton,NY,Delaware,42.1756,-75.1532,0.2832341974717,
56 53016,Clyman,WI,Dodge,43.3107,-88.7144,0.2832424055969,
58 14441,Dresden,NY,Yates,42.6846,-76.9564,0.28325770620368,
65 16120,Enon Valley,PA,Lawrence,40.8721,-80.4612,0.28326991239914,
64 81027,Branson,CO,Las Animas,37.0518,-103.8741,0.28328246526076,
63 1604,Worcester,MA,Worcester,42.2541,-71.7746,0.28328811124071,
78 99575,Crooked Creek,AK,Bethel Census Area,61.8181,-158.0025,0.28336006039890,
57 45167,Ripley,OH,Brown,38.7551,-83.8227,0.28337073130774,
64 61085,Stockton,IL,Jo Daviess,42.3492,-90.0202,0.28338438312871,
62 6481,Rockfall,CT,Middlesex,41.5341,-72.6997,0.28343437372913,
64 74856,Mill Creek,OK,Johnston,34.3098,-96.7884,0.28344198010982,
58 72139,Russell,AR,White,35.3609,-91.5071,0.28349203413876,
61 56368,Richmond,MN,Stearns,45.4605,-94.5361,0.28352246682235,
59 55990,Wykoff,MN,Fillmore,43.7146,-92.2679,0.2835707186649,
67 25969,Jumping Branch,WV,Summers,37.6188,-81.0018,0.28361775365270,
66 66160,Kansas City,KS,Wyandotte,39.0966,-94.7495,0.28376849301211,
65 40205,Louisville,KY,Jefferson,38.2222,-85.6885,0.28382496836172,
63 38581,Rock Island,TN,Warren,35.7668,-85.6788,0.28392876448139,
61 78226,San Antonio,TX,Bexar,29.393,-98.5511,0.28394669590787,
60 72650,Marshall,AR,Searcy,35.9267,-92.6402,0.28396035527626,
67 23927,Clarksville,VA,Mecklenburg,36.624,-78.5569,0.28398065435432,
59 47635,Rockport,IN,Spencer,37.8858,-87.077,0.2839831421406,
62 64650,Kingston,MO,Caldwell,39.6508,-94.0827,0.28403155572313,
63 44670,Robertsville,OH,Stark,40.7647,-81.1879,0.28408648738152,
70 13841,Smithville Flats,NY,Chenango,42.3989,-75.8237,0.28409653777876,
67 18234,Lattimer Mines,PA,Luzerne,40.9925,-75.9626,0.28411477481869,
61 15531,Boswell,PA,Somerset,40.1918,-79.0362,0.28412137876604,
62 12820,Cleverdale,NY,Warren,43.4718,-73.6393,0.28415470347685,
61 56136,Hendricks,MN,Lincoln,44.4995,-96.4078,0.2841737538178,
59 88134,Taiban,NM,DeBaca,34.3271,-104.0159,0.28420435505613,
64 19451,Mainland,PA,Montgomery,40.2119,-75.3559,0.28421811068037,
58 65566,Viburnum,MO,Iron,37.7151,-91.1289,0.28422688928064,
58 75391,Dallas,TX,Dallas,32.7673,-96.7776,0.28422922328133,
64 96795,Waimanalo,HI,Honolulu,21.3418,-157.7131,0.28428043428271,
60 12872,Severance,NY,Essex,43.8759,-73.7304,0.28432927958926,
58 73448,Marietta,OK,Love,33.9431,-97.1148,0.28434469926987,
60 38363,Parsons,TN,Decatur,35.6664,-88.1195,0.28434552546368,
58 68072,Winslow,NE,Dodge,41.6102,-96.5033,0.28436151557250,
55 83012,Moose,WY,Teton,43.715,-110.742,0.28436562911765,
55 83709,Boise,ID,Ada,43.5741,-116.2941,0.28437700793331,
57 27256,Gulf,NC,Chatham,35.5604,-79.2817,0.28439553870169,
57 12047,Cohoes,NY,Albany,42.7754,-73.7124,0.2844189755822,
72 71292,West Monroe,LA,Ouachita Parish,32.4566,-92.1854,0.28442872666605,
58 35133,Remlap,AL,Blount,33.8168,-86.6008,0.28443284030817,
66 81062,Olney Springs,CO,Crowley,38.2019,-103.941,0.28446952579662,
59 19367,Pomeroy,PA,Chester,39.9643,-75.8866,0.2844774166833,
64 20121,Centreville,VA,Fairfax,38.8195,-77.4558,0.28450439612593,
67 94234,Sacramento,CA,Sacramento,38.5816,-121.4944,0.28451711719568,
65 14029,Centerville,NY,Allegany,42.4743,-78.2474,0.28453457270419,
63 84529,Kenilworth,UT,Carbon,39.6884,-110.8073,0.28454320422645,
62 10109,New York,NY,New York,40.7808,-73.9772,0.28455378403564,
59 77447,Hockley,TX,Harris,30.0729,-95.8104,0.28457821774654,
64 70792,Uncle Sam,LA,St. James,30.0279,-90.8028,0.28458179537552,
58 26601,Sutton,WV,Braxton,38.6541,-80.676,0.28458854640994,
61 58639,Hettinger,ND,Adams,46.0578,-102.7851,0.28460403306755,
57 93283,Weldon,CA,Kern,35.6391,-118.2859,0.28462640009683,
59 57026,Elkton,SD,Brookings,44.235,-96.5011,0.2846329691216,
65 24539,Crystal Hill,VA,Halifax,36.8513,-78.9179,0.28469768275921,
70 80944,Colorado Springs,CO,El Paso,38.8339,-104.8214,0.28470115240560,
59 53195,Zenda,WI,Walworth,42.5136,-88.4843,0.28473659893156,
59 25916,Sabine,WV,Wyoming,37.6787,-81.5015,0.28475416517262,
68 94582,San Ramon,CA,Contra Costa,37.7636,-121.9155,0.28477349902228,
65 1151,Indian Orchard,MA,Hampden,42.1532,-72.505,0.28478687652905,
57 30660,Rayle,GA,Wilkes,33.7856,-82.9504,0.28479385670085,
61 89113,Las Vegas,NV,Clark,36.0854,-115.2566,0.28484432986787,
67 48125,Dearborn Heights,MI,Wayne,42.2768,-83.2606,0.28486794471391,
59 72513,Ash Flat,AR,Sharp,36.2201,-91.6421,0.28487497663798,
65 3801,Portsmouth,NH,Rockingham,43.0729,-70.8052,0.28492523847860,
56 19504,Barto,PA,Berks,40.3815,-75.5749,0.28496335438769,
61 66740,Galesburg,KS,Neosho,37.4724,-95.3707,0.28498611042171,
57 7030,Hoboken,NJ,Hudson,40.7445,-74.0329,0.2849863539632,
62 40013,Coxs Creek,KY,Nelson,37.9125,-85.4658,0.28505952995706,
60 53572,Mount Horeb,WI,Dane,43.002,-89.7414,0.28510755147176,
59 19052,Lenni,PA,Delaware,39.8942,-75.4456,0.28512038878485,
60 25103,Hansford,WV,Kanawha,38.207,-81.3929,0.28512895858014,
60 13113,Meridian,NY,Cayuga,43.1656,-76.5369,0.28514838974115,
53 68940,Funk,NE,Phelps,40.502,-99.245,0.2851800928991,
73 23336,Chincoteague Island,VA,Accomack,37.9299,-75.3624,0.28518258380823,
62 29901,Beaufort,SC,Beaufort,32.4244,-80.5653,0.28528662958210,
57 14270,Buffalo,NY,Erie,42.7684,-78.8871,0.28529895805408,
57 85749,Tucson,AZ,Pima,32.2733,-110.7658,0.28530266386834,
59 38181,Memphis,TN,Shelby,35.2017,-89.9715,0.28531347325612,
62 45505,Springfield,OH,Clark,39.9106,-83.7856,0.28533695917176,
58 14564,Victor,NY,Ontario,42.9866,-77.418,0.28537222708609,
60 76388,Weinert,TX,Haskell,33.3249,-99.6664,0.28538541485134,
60 39665,Sontag,MS,Lawrence,31.6524,-90.2043,0.28538594617069,
62 16656,Irvona,PA,Clearfield,40.8017,-78.5602,0.28539103289079,
58 19980,Woodside,DE,Kent,39.0724,-75.5711,0.28541411761031,
54 68417,Otoe,NE,Otoe,40.7355,-96.1329,0.28544594708225,
58 75397,Dallas,TX,Dallas,32.7673,-96.7776,0.28545734171908,
76 20044,Washington,DC,District of Columbia,38.8933,-77.0146,0.28546282065288,
66 95108,San Jose,CA,Santa Clara,37.3378,-121.8908,0.28546510736993,
68 17941,Klingerstown,PA,Schuylkill,40.6676,-76.6507,0.28548727987520,
69 5473,North Ferrisburgh,VT,Addison,44.2595,-73.2112,0.28552764768487,
55 35460,Epes,AL,Sumter,32.672,-88.1206,0.28553589639823,
76 99641,Nunapitchuk,AK,Bethel Census Area,60.8969,-162.4594,0.28554449269531,
63 4967,Pittsfield,ME,Somerset,44.7871,-69.4022,0.28555767109031,
66 33449,Lake Worth,FL,Palm Beach,26.6048,-80.2149,0.28559142092848,
64 60934,Emington,IL,Livingston,40.9692,-88.3589,0.28559940118317,
64 54965,Pine River,WI,Waushara,44.1604,-89.0404,0.28563508712321,
61 4287,Bowdoin,ME,Sagadahoc,44.0575,-69.9656,0.28565347492966,
62 23169,Topping,VA,Middlesex,37.6009,-76.4575,0.28569740414456,
67 54103,Armstrong Creek,WI,Forest,45.6726,-88.4908,0.28575447408055,
67 23504,Norfolk,VA,Norfolk (city),36.8586,-76.2686,0.28576307305007,
63 25324,Charleston,WV,Kanawha,38.3498,-81.6326,0.28577369081309,
63 83206,Pocatello,ID,Bannock,42.8713,-112.4455,0.28577490852612,
64 28636,Hiddenite,NC,Alexander,35.9504,-81.0487,0.28578809960776,
61 30446,Newington,GA,Screven,32.581,-81.4826,0.28582773614416,
59 48929,Lansing,MI,Ingham,42.7325,-84.5587,0.28583076271081,
58 77871,Normangee,TX,Leon,31.0705,-96.125,0.28584713690902,
57 37347,Jasper,TN,Marion,35.097,-85.5897,0.28592879589588,
61 73430,Burneyville,OK,Love,33.9515,-97.3249,0.28593153175678,
62 8033,Haddonfield,NJ,Camden,39.8954,-75.0417,0.28593161235542,
61 59739,Lima,MT,Beaverhead,44.6441,-112.5625,0.28599219448175,
58 77228,Houston,TX,Harris,29.834,-95.4342,0.28599327541638,
65 37407,Chattanooga,TN,Hamilton,35.0024,-85.2849,0.28599914146556,
56 83643,Mesa,ID,Adams,44.6255,-116.4493,0.28601079815175,
58 32616,Alachua,FL,Alachua,29.792,-82.496,0.28601970919343,
61 10941,Middletown,NY,Orange,41.4886,-74.345,0.28602851140164,
73 92366,Mountain Pass,CA,San Bernardino,35.4703,-115.545,0.28606974828095,
64 13603,Watertown,NY,Jefferson,43.9087,-75.8967,0.28607263968401,
68 90807,Long Beach,CA,Los Angeles,33.8315,-118.1811,0.28607940426935,
66 28629,Glendale Springs,NC,Ashe,36.3405,-81.3653,0.28610113820287,
70 99770,Selawik,AK,Northwest Arctic,66.6039,-160.0069,0.28610604675280,
69 2059,North Marshfield,MA,Plymouth,42.1432,-70.7703,0.28614357919236,
61 92546,Hemet,CA,Riverside,33.7476,-116.9731,0.28619155908822,
68 33566,Plant City,FL,Hillsborough,28.0094,-82.1138,0.28619983324317,
61 39740,Caledonia,MS,Monroe,33.6865,-88.3145,0.28625468455062,
60 28649,Mc Grady,NC,Wilkes,36.3103,-81.1912,0.28626549974713,
61 96781,Papaikou,HI,Hawaii,19.7916,-155.0984,0.28634403202278,
63 61883,Westville,IL,Vermilion,40.0451,-87.636,0.28636032249079,
60 19055,Levittown,PA,Bucks,40.1483,-74.8371,0.28636654038352,
61 51571,Silver City,IA,Mills,41.113,-95.6269,0.28640160585694,
61 42129,Edmonton,KY,Metcalfe,37.0008,-85.6095,0.2864099243930,
64 12846,Lake Luzerne,NY,Warren,43.3165,-73.8228,0.28642637888931,
58 46759,Keystone,IN,Wells,40.5897,-85.2767,0.2864664022913,
64 43127,Haydenville,OH,Hocking,39.4766,-82.3281,0.28649862018665,
66 33480,Palm Beach,FL,Palm Beach,26.7206,-80.0388,0.28651818083757,
59 30441,Midville,GA,Burke,32.8638,-82.2042,0.28652372527550,
61 91935,Jamul,CA,San Diego,32.7163,-116.8323,0.28657834285725,
64 42102,Bowling Green,KY,Warren,36.9223,-86.387,0.28658211479936,
77 93407,San Luis Obispo,CA,San Luis Obispo,35.2828,-120.6596,0.28661415519974,
63 93510,Acton,CA,Los Angeles,34.4835,-118.1959,0.28661527790360,
60 72026,Casscoe,AR,Arkansas,34.5095,-91.299,0.28668823010262,
59 86508,Lupton,AZ,Apache,35.3539,-109.0537,0.28670289707137,
64 12932,Elizabethtown,NY,Essex,44.2245,-73.6011,0.28670638296116,
58 11714,Bethpage,NY,Nassau,40.74,-73.4857,0.28670891136083,
63 92509,Riverside,CA,Riverside,34.0033,-117.445,0.2867184398905,
58 30601,Athens,GA,Clarke,33.9761,-83.3632,0.28673255053449,
58 62027,Eldred,IL,Greene,39.2836,-90.5329,0.28673934404489,
65 21775,New Midway,MD,Frederick,39.5645,-77.2947,0.28676451479885,
61 78617,Del Valle,TX,Travis,30.1745,-97.6134,0.28679719880323,
54 67565,Otis,KS,Rush,38.5353,-99.0534,0.28681847144361,
60 28150,Shelby,NC,Cleveland,35.312,-81.5568,0.28681937829401,
61 2703,Attleboro,MA,Bristol,41.9296,-71.3009,0.28682877622375,
66 46787,South Whitley,IN,Whitley,41.0726,-85.6143,0.28683711229887,
66 76690,Walnut Springs,TX,Bosque,32.0593,-97.7514,0.28684299841293,
70 62207,East Saint Louis,IL,St. Clair,38.587,-90.1278,0.28684878966282,
61 6239,Danielson,CT,Windham,41.7982,-71.8807,0.28690804874744,
65 7849,Lake Hopatcong,NJ,Morris,40.9506,-74.6129,0.28691696048720,
63 41274,Wittensville,KY,Johnson,37.8703,-82.81,0.28693005351356,
59 54654,Seneca,WI,Crawford,43.265,-90.9585,0.28697252320198,
63 58763,New Town,ND,Mountrail,47.9718,-102.4716,0.2869737643441,
63 56057,Le Center,MN,Le Sueur,44.3853,-93.7214,0.28698873629661,
61 30504,Gainesville,GA,Hall,34.2723,-83.8793,0.28699228611599,
64 47229,Crothersville,IN,Jackson,38.8067,-85.847,0.2870195264456,
59 82925,Cora,WY,Sublette,43.1399,-109.9154,0.28702255551060,
61 62895,Wayne City,IL,Wayne,38.3328,-88.5833,0.28706135504045,
62 67018,Bluff City,KS,Harper,37.0838,-97.8754,0.28719703914438,
59 31106,Atlanta,GA,Fulton,33.8444,-84.4741,0.28721415990463,
70 35010,Alexander City,AL,Tallapoosa,32.9164,-85.9368,0.28721925078559,
56 74330,Adair,OK,Mayes,36.4115,-95.2732,0.28722672135787,
58 5065,Sharon,VT,Windsor,43.7748,-72.4243,0.28722934129910,
59 72046,England,AR,Lonoke,34.5575,-91.9484,0.28728092496227,
59 14511,Mumford,NY,Monroe,42.9928,-77.8603,0.28729588247029,
63 65898,Springfield,MO,Greene,37.2153,-93.2982,0.28729663291462,
63 38962,Tippo,MS,Tallahatchie,33.9292,-90.1885,0.28730733612308,
60 77585,Saratoga,TX,Hardin,30.2841,-94.5294,0.28732237997601,
58 15934,Elton,PA,Cambria,40.2799,-78.8032,0.28736278209582,
64 21504,Cumberland,MD,Allegany,39.5807,-78.6906,0.28736727734719,
60 2472,Watertown,MA,Middlesex,42.37,-71.1773,0.2874211909370,
66 62864,Mount Vernon,IL,Jefferson,38.317,-88.9105,0.28743739931405,
55 50830,Afton,IA,Union,41.0401,-94.194,0.28749695717727,
60 59083,Sumatra,MT,Rosebud,46.6183,-107.5512,0.2874999546163,
58 32831,Orlando,FL,Orange,28.4656,-81.151,0.28753383687645,
62 37174,Spring Hill,TN,Maury,35.7173,-86.9048,0.28753624132435,
56 28621,Elkin,NC,Surry,36.2872,-80.8554,0.28754714070617,
60 16912,Blossburg,PA,Tioga,41.6698,-77.0797,0.28754860953668,
59 33868,Polk City,FL,Polk,28.1987,-81.8083,0.28755229854964,
59 24468,Mustoe,VA,Highland,38.386,-79.5592,0.28755528533294,
56 38821,Amory,MS,Monroe,33.9844,-88.4709,0.2875650330980,
64 70460,Slidell,LA,St. Tammany,30.2916,-89.8129,0.28761836614404,
68 19155,Philadelphia,PA,Philadelphia,40.0018,-75.1179,0.287653244598,
57 33183,Miami,FL,Miami-Dade,25.7,-80.413,0.28766292468433,
